timestamp,event,symbol,price,details
2025-07-23 14:45:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 14:45:00+05:30,Trailing SL Update,AUBANK,731.99999999,Updated from 721.39999999 to 731.99999999 on green bar
2025-07-23 14:45:00+05:30,Take Profit Exit,AUBANK,732.9000000000001,Hit TP at 728.4000000150002
2025-07-23 15:00:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 15:00:00+05:30,Trailing SL Update,AUBANK,733.24999999,Updated from 721.39999999 to 733.24999999 on green bar
2025-07-23 15:00:00+05:30,Take Profit Exit,AUBANK,733.2,Hit TP at 728.4000000150002
2025-07-23 15:15:00+05:30,Entry Filled,AUBANK,724.2,Long entry; SL: 721.39999999; TP: 728.4000000150002; risk: 2.800000010000076
2025-07-23 15:15:00+05:30,Trailing SL Update,AUBANK,736.69999999,Updated from 721.39999999 to 736.69999999 on green bar
2025-07-23 15:15:00+05:30,Take Profit Exit,AUBANK,737.4000000000001,Hit TP at 728.4000000150002
2025-09-04 00:00:00+05:30,Setup Detected,AUBANK,692.8,80-20 setup for next day entry at 692.8; threshold: 691.8; TR: 26.0
2025-09-05 10:00:00+05:30,Trigger Threshold Hit,AUBANK,688.0,Price dropped below threshold 691.8; day_low_so_far: 688.0
2025-09-05 14:45:00+05:30,Entry Filled,AUBANK,692.8000000000001,Long entry; SL: 682.14999999; TP: 708.7750000150002; risk: 10.650000010000099
2025-09-05 14:45:00+05:30,Trailing SL Update,AUBANK,690.99999999,Updated from 682.14999999 to 690.99999999 on green bar
2025-09-05 15:00:00+05:30,Trailing SL Update,AUBANK,691.24999999,Updated from 690.99999999 to 691.24999999 on green bar
2025-09-05 15:15:00+05:30,Trailing SL Update,AUBANK,693.44999999,Updated from 691.24999999 to 693.44999999 on green bar
2025-09-08 09:30:00+05:30,Trailing SL Update,AUBANK,696.24999999,Updated from 693.44999999 to 696.24999999 on green bar
2025-09-08 09:45:00+05:30,Trailing SL Update,AUBANK,699.54999999,Updated from 696.24999999 to 699.54999999 on green bar
2025-09-08 10:00:00+05:30,Trailing SL Update,AUBANK,699.89999999,Updated from 699.54999999 to 699.89999999 on green bar
2025-09-08 10:15:00+05:30,Trailing SL Update,AUBANK,700.49999999,Updated from 699.89999999 to 700.49999999 on green bar
2025-09-08 10:30:00+05:30,Stop Loss Exit,AUBANK,700.5,Hit SL at 700.49999999
2025-09-30 00:00:00+05:30,Setup Detected,AUBANK,728.8,80-20 setup for next day entry at 728.8; threshold: 727.8; TR: 11.400000000000091
